372000127942021638|29|48559522650|42509526722|48515178955|48515377573|42507000344|42507872908|48559454721|6040|2011-07-03 00:00|.68800|.75000|1.00000|0
372000127942021638|37|48559522650|42509526722|48515168972|42507075380|48538783120|48519840741|42555637085|6040|2011-07-03 00:00|.52500|.50000|.69000|0
372000127942021638|60|48559522650|42509526722|48559617491|42503234459|42507075380|48519215324|48515159757|6040|2011-07-03 00:00|6.69000|6.69000|9.99000|0
372000127942021638|50|48559522650|42509526722|48515163619|48559522650|48557377206|40292250552|48557853465|6040|2011-07-03 00:00|.02100|1.73000|2.00000|.50000
349100424142021801|46|48559454721|42555637085|48559296628|48559522650|48515147562|48515165531|48515168972|6041|2011-07-03 00:00|-1.64500|-1.39000|-2.99000|-.50000
349100424142021801|32|48559454721|42555637085|48559728861|48515188772|42503234459|48559728861|42507872908|6041|2011-07-03 00:00|.60900|.61000|1.49000|0
349100424142021801|36|48559454721|42555637085|48559618070|48519840741|48515178955|48515167511|40292250552|6041|2011-07-03 00:00|1.64500|1.39000|2.99000|.50000
349100424142021801|7|48559454721|42555637085|48519215324|40292250552|42509526722|44591820362|48559502277|6041|2011-07-03 00:00|.34800|.35000|1.59000|0
349100424142021801|25|48559454721|42555637085|42503234459|48515169541|48515188772|48557103628|48515188772|6041|2011-07-03 00:00|.08600|1.03000|1.59000|.32000
372000127942021638|23|48559522650|42509526722|48559875852|48515168972|44591820362|48515175662|48538783120|6040|2011-07-03 00:00|.68800|.75000|1.00000|0
372000127942021638|12|48559522650|42509526722|48515163619|48557033192|48515143132|48559535195|48515377573|6040|2011-07-03 00:00|.29800|1.70000|3.96000|1.20000
372000127942021638|4|48559522650|42509526722|42507872908|40292730611|48559424573|48515188772|48547337090|6040|2011-07-03 00:00|1.06500|.62000|1.59000|.40000
372000127942021638|47|48559522650|42509526722|48559696913|48559620347|42503234459|48539447147|42507872908|6040|2011-07-03 00:00|1.11400|1.02000|3.99000|0
349100424142021801|9|48559454721|42555637085|42507075380|48559605628|42503234459|48515188772|42507075380|6041|2011-07-03 00:00|2.51000|1.29000|3.99000|0
349100424142021801|51|48559454721|42555637085|42507075380|48515377573|42507000344|48515182247|40292250552|6041|2011-07-03 00:00|3.00000|3.89000|2.98000|1.50000
349100424142021801|2|48559454721|42555637085|48515175662|48515143801|48515143132|48559505452|48559502277|6041|2011-07-03 00:00|2.85000|3.11000|4.99000|.60000
349100424142021801|12|48559454721|42555637085|48515188772|42503234459|48515178955|42509526722|48559522650|6041|2011-07-03 00:00|1.03600|1.25000|1.48000|1.00000
372000127942021638|32|48559522650|42509526722|48515188772|42507075380|42507125547|42515459465|48557966002|6040|2011-07-03 00:00|.52500|.50000|.69000|0
372000127942021638|43|48559522650|42509526722|42507075380|42555639451|48515159757|42507872908|48559620347|6040|2011-07-03 00:00|10.21100|10.28000|16.47000|0
372000127942021638|63|48559522650|42509526722|48550224854|48515143801|48559618070|48550224854|48559325828|6040|2011-07-03 00:00|6.13000|6.13000|7.99000|0
349100424142021801|34|48559454721|42555637085|42507125547|42505660266|42515459465|48515165531|48515193681|6041|2011-07-03 00:00|1.63100|1.80000|3.29000|0
349100424142021801|20|48559454721|42555637085|48515182957|42507872908|42507000344|48515143132|48559620347|6041|2011-07-03 00:00|1.03600|1.25000|1.48000|1.00000
349100424142021801|17|48559454721|42555637085|40292250552|48543378478|48559729893|42505660266|48559692831|6041|2011-07-03 00:00|2.51000|1.29000|0|0
372000127942021638|2|48559522650|42509526722|48559617491|48515163619|48515163619|48515143801|48559522650|6040|2011-07-03 00:00|2.77800|3.10000|4.79000|0
372000127942021638|21|48559522650|42509526722|42503234459|48559424573|48534928323|48559522650|48557966002|6040|2011-07-03 00:00|.68800|.75000|1.00000|0
372000127942021638|10|48559522650|42509526722|48515185968|48515175662|42509526722|48559862115|48559296628|6040|2011-07-03 00:00|.52500|.50000|.69000|0
